Grain_ID,phi1_deg,PHI_deg,phi2_deg,phi1_rad,PHI_rad,phi2_rad
27,78.2371900561284,25.285402381319667,78.90712177235852,1.3654965639880077,0.44131352424564296,1.3771890781997598
28,127.95876475614551,20.6105145748072,26.038980575256293,2.233301751779618,0.3597213398606648,0.4544659449010694
29,321.36915933042945,33.43595968992909,74.23989069082211,5.60894994468225,0.5835675851533649,1.2957305288755334
30,304.72609864668505,33.90773664483517,59.36867587755097,5.318473738141691,0.5918016463515088,1.0361788666125982
31,342.89703420061,27.047359748933314,40.42062895781504,5.984682242124246,0.47206548159027323,0.7054730610408365
32,167.39591057369336,34.801131014218434,57.053847510802974,2.9216097938849392,0.6073943196160252,0.995777489994283
33,122.62536906661042,48.33621057868868,29.213195032154616,2.1402164366855576,0.8436260225354312,0.5098664383383488
34,187.24653502615973,40.955368431951804,33.047991511945696,3.268068549157374,0.7148060255049061,0.5767962630545913
35,223.92116450749296,16.097729478229365,44.09324316983994,3.908161585555619,0.28095838149045127,0.7695722711962082
36,173.5438229105177,25.07916656402428,66.46509771529391,3.028911106286502,0.43771403019829697,1.1600347927916395
37,254.53027118788737,36.621847611178566,62.37140609473441,4.442391278222693,0.6391718189786861,1.0885863954515738
38,152.83425056991462,23.655653296918754,52.221644833672045,2.6674608822630304,0.41286903674148406,0.9114396431546637
39,6.687977637167799,10.783001592397952,68.22857077210713,0.11672723006832879,0.1881988810351358,1.190813203903239
40,11.234734923271079,44.703374155134526,54.180430574170835,0.19608311499987283,0.7802210657580358,0.9456269036674829
41,141.1413916819818,8.698986922341064,33.79908999756298,2.4633819956975196,0.15182596338277984,0.5899054046353561
42,1.6497588968208978,9.183564118478133,42.29993919132136,0.028793724613594078,0.16028343093545402,0.7382732122819452
43,29.902698437264018,16.95756064523915,36.77719220657115,0.5219005429612201,0.29596526636603726,0.6418830936434652
44,353.29780692087036,36.20500398967763,88.2249395555451,6.166209970844397,0.6318965253175578,1.5398156776172447
45,350.1987654269963,46.14868900589474,84.75175902063,6.112121493120372,0.805446568631772,1.4791972417667985
46,55.264110341384516,26.74469123304676,48.337297602773035,0.9645406836426074,0.466782919445928,0.8436449946847516
47,84.70508667907374,38.15629802811733,15.138993189392878,1.4783826557370263,0.6659530309628672,0.2642252765919032
48,346.813676694515,23.585968339719994,7.272006902312663,6.05304054926641,0.41165280479925437,0.1269204636731096
49,309.13588365244846,13.260908074460232,7.056362521613684,5.395439005797339,0.23144650770363243,0.1231567592164883
50,318.4984405380887,37.83184499538933,9.601829185623455,5.558846449857028,0.6602902572736828,0.16758353350321506
51,79.84398979482506,40.690222116705726,24.19031292894188,1.393540509848449,0.7101783493043312,0.4222006076977889
52,149.81185134032103,31.768682926047433,61.965157690603306,2.6147100643968817,0.5544681160816339,1.0814960232185133
53,189.07480604407942,11.304098611548993,57.740102463361,3.2999778980388608,0.19729373974164943,1.007754898424538
54,26.4071992770302,37.17486246034018,44.59980297947894,0.4608925736144432,0.6488237489089761,0.7784134077326844
55,26.295948740526278,42.976108470695394,33.59720652210597,0.45895088545783963,0.7500745925078597,0.5863818732832623
56,179.9913641718839,36.90035161081375,67.94729500333564,3.1414419299555307,0.6440326307522931,1.1859040156320984
57,224.89303477416857,37.5079047343484,78.28663234576359,3.9251239216113434,0.6546364331387486,1.3663594947318665
58,177.37083187829143,19.201046305816725,64.00914684910462,3.0957050132775032,0.3351214778643959,1.1171703639094297
59,105.0662233843619,45.54679464864727,65.74600420077785,1.833751530692975,0.7949415303486288,1.1474842433335966
60,231.0019091458195,35.06934412653398,37.89836022539165,4.031743892987352,0.6120755215229529,0.6614511670399446
61,121.8585271243649,14.845945360865676,13.698528403165161,2.126832519950985,0.25911062711828375,0.2390844233131933
62,64.99368092463011,49.79299063513172,43.22975637829303,1.1343537251254279,0.8690516309977511,0.7545015836362328
63,159.93243361928063,14.341302703282615,76.85136143488897,2.791347547383718,0.250302951197445,1.3413092916790064
64,219.91763275003882,13.940070279664258,3.716881263856693,3.8382867746798888,0.24330012433954804,0.0648718159599874
65,76.59613188798645,9.26229624746253,78.77390919460545,1.3368546957371839,0.16165756581333662,1.3748640801128997
66,281.4033525640684,17.981372993912277,20.48068866395102,4.911415028393421,0.3138341627729595,0.35745545026182385
67,198.98304424556042,18.51625452738315,28.74934058900942,3.4729092777265853,0.3231696066401425,0.5017706510554603
68,132.08026680907793,46.860562091376586,45.764664286189365,2.3052355327309946,0.8178710978297613,0.7987440728638648
69,193.09793060063313,14.34164248110923,64.63709054147202,3.37019466776856,0.2503088814392447,1.128130048858371
70,86.25917162063966,26.71856565836133,9.708282802502774,1.5055065548230153,0.4663269421486916,0.16944149961841581
71,36.79799065010559,33.96724814308848,63.585702156598366,0.6422460949624312,0.592840317938824,1.1097798598251005
72,94.57830718648371,31.525615037522016,42.402467395170696,1.6507028613667554,0.5502257811209949,0.7400626670152721
73,191.55657703445848,18.171501359716775,49.22429016109413,3.343292973101456,0.3171525287576842,0.8591259352681426
74,74.60441399819184,14.2402632398123,58.70070551481771,1.3020926607893946,0.24853947988543948,1.024520584477162
75,63.91438336552702,11.489793548295916,39.54107200186608,1.115516429110341,0.20053472779216583,0.6901218962007085
76,138.56631573702424,30.050374716885404,46.134384552243304,2.418438441969106,0.5244779802677092,0.8051969088178556
77,304.18403342059594,21.439904963168544,2.6520486654587083,5.3090129151858685,0.37419693292196465,0.04628698113537607
78,140.64579794487312,15.580067047841721,2.6360293025818797,2.4547322532327103,0.2719234676663109,0.04600739050910366
79,18.049870967265562,29.126519828922376,48.0464971876999,0.3150296779389177,0.508353670662111,0.8385695699755591
80,41.12176616913411,43.397153639840866,46.35616819511697,0.7177102138866056,0.7574232170090645,0.8090677636130683
81,227.38072547029665,25.798097171559462,48.51320412667508,3.9685423150300085,0.45026173639314904,0.8467151427025804
82,52.790418381815535,42.63667362942973,34.141677592288055,0.921366614268018,0.7441503369317894,0.5958846861397967
83,186.8464683642824,31.190578514915625,65.10274120531977,3.2610860686801515,0.5443782906870809,1.1362571861066117
84,114.41645206344207,41.665591148324225,75.30177950714935,1.996943806957324,0.7272017503280628,1.314263985010549
85,196.5670480985971,32.96294307905643,79.77304295754163,3.4307421902465784,0.5753118878770122,1.3923022539439764
86,52.51412095248455,44.3609187244007,38.42056753647209,0.916544314411396,0.7742440909503953,0.6705654039962845
87,279.4601880039762,38.77084642417885,26.382201040427447,4.877500408911745,0.6766789238869909,0.46045627207853257
88,183.39487596902026,21.521073534693713,19.53677126213262,3.2008444169460297,0.3756135917442194,0.3409809837332224
89,80.41300827053044,39.728912177589955,63.34249576064761,1.4034717557541871,0.6934003257346149,1.1055351074538509
90,45.92200587737632,32.966861477882816,11.14544476754137,0.8014902016804042,0.5753802768379389,0.19452470779277095
91,295.7721105298095,43.87893968091754,1.6343358079319124,5.1621971643177655,0.7658319697160012,0.02852454093165353
92,195.55858940724252,50.75273474174881,47.80432108949369,3.413141265712088,0.8858023256348306,0.8343427996922278
93,160.02361962975067,28.141628979004768,87.39513490695376,2.7929390434981785,0.49116408255828337,1.5253328543509712
94,270.7238294622646,40.391231297954256,45.21996802923629,4.7250221877241465,0.7049599750838845,0.7892373297567447
95,41.71292397867691,12.853508553511174,87.06071250911037,0.728027864062005,0.22433604469202373,1.5194960824161896
96,169.19643692506514,37.73750247547654,6.368162378202635,2.953034906985297,0.6586436696765763,0.11114540080126836
97,0.5110435885928845,43.305965732958796,17.35383663268358,0.008919393242153168,0.7558316877959704,0.3028815870935343
98,168.1599401047369,37.97633230349114,83.21784899516199,2.934944624784117,0.6628120365274028,1.4524254613930312
99,147.60239442639008,27.89029166629534,69.67704721913678,2.576147766567834,0.48677741891838927,1.216093887041496
100,114.51943890383168,47.43266177941671,21.963290719012893,1.9987412664083488,0.827856121035694,0.38333173761948774
101,181.62881555515827,9.113789821384385,46.19909533628667,3.170020847935004,0.1590656397179034,0.8063263250609592
102,333.7642425208937,29.096610991691072,30.145939435260324,5.825284957414453,0.5078316629769817,0.5261458992520927
103,182.73727818650053,45.02519940032496,56.643537391184196,3.189367170487247,0.7858379759026468,0.9886162274526834
104,202.9792587105112,32.948393295068456,12.957337913550575,3.5426563777558,0.5750579462409682,0.2261482088849499
105,249.8616818460839,27.203391624897378,24.308935344338035,4.360909022784708,0.47478875156390954,0.4242709594131202
106,67.79121007347658,15.983531183564859,95.3605152939852,1.1831798196933132,0.27896524524839295,1.6643549682784502
107,235.85250108804786,41.56467676944878,73.7795639355901,4.1164026930499436,0.7254404621540813,1.2876963113617128
108,305.750232387177,37.26564855391497,50.11218466992865,5.33634824389404,0.6504082651568799,0.8746226178576828
109,40.422044490155095,32.610725072666554,24.466445047734226,0.705497766740839,0.5691645239806985,0.4270200223412234
110,202.21432640495362,12.897403508267896,85.33206815836371,3.529305790468949,0.22510215617754248,1.4893255468996607
111,36.61532922269664,18.49996982981919,63.85423562129351,0.6390580516377524,0.3228853850499599,1.1144666529358187
112,172.24568308791626,19.143125609560588,82.92741607185481,3.0062542922308526,0.3341105710096788,1.4473564506251289
113,335.49770784158585,32.66407768592779,18.46820688689335,5.855539634729671,0.5700957027466502,0.3223310171157809
114,133.251847206479,38.725481223808515,72.39047179364442,2.3256834681174667,0.6758871517747017,1.2634520798711804
115,129.01298295092394,4.256378076491243,36.459802244562816,2.2517013303129327,0.07428781164447525,0.6363435937936399
116,249.0086801991513,39.24589184612696,77.38115157566135,4.3460213355208,0.6849700305965113,1.3505558739800885
117,82.8445736044092,34.47906257554043,26.196409893451744,1.445910576807727,0.6017731649443366,0.45721360484274987
118,263.50593703017546,7.347604352236745,40.429501924646495,4.59904619972941,0.12823988808039638,0.7056279235264658
119,99.84534973405401,48.195881711334344,36.87548440400433,1.7426300956644873,0.8411768217645036,0.6435986161176945
120,261.99816439299553,21.83866336585292,21.361133429596606,4.572730602839143,0.3811565799688004,0.3728221103042891
121,314.34676538678156,26.321580022706595,83.10877179910688,5.486386048993484,0.45939823572339394,1.4505217051830261
122,27.235136773338763,40.50839640136689,30.689025325334374,0.475342808925746,0.7070048919068745,0.5356245361550088
123,95.9369621462234,18.132645806712922,37.50643062460108,1.6744158638127637,0.3164743714250838,0.6546107050701222
124,79.68176161745546,42.47914879081592,0.5754675597053157,1.3907090940138402,0.7414010098443057,0.010043803655274809
125,195.9964306377439,44.8043203756133,69.31170084158427,3.4207830367853207,0.7819829096728346,1.20971738984297
126,40.6336162564533,31.529959887592575,14.718099307637825,0.7091903906670027,0.5503016130602316,0.25687929255377784
127,241.36540076332724,42.16027550101285,18.863589286221796,4.212620943715695,0.7358356210405761,0.32923174178849735
128,67.81968588772172,41.75681175868917,6.964654988509853,1.1836768164090774,0.72879385032461,0.12155616081494476
129,130.73228521568672,22.50921669494309,73.01241872302226,2.2817088156700382,0.39285994337163294,1.2743071015614924
130,49.08300078119579,21.204362000566768,29.89087761924229,0.8566599703908154,0.37008593269466183,0.5216942307664619
131,178.0808305095564,30.260330038336864,26.577158162854133,3.1080968270777305,0.5281423919091202,0.4638589157650919
132,127.7275936213628,28.691051965253195,77.21344181486073,2.2292670543420883,0.5007533226544579,1.3476287864663856
133,131.81055155268695,50.18156635564813,52.61120107281724,2.3005281134641113,0.8758335567140716,0.9182386821494338
134,131.3187868928597,15.692939675756623,42.15350888785318,2.2919452010051757,0.27389346665880443,0.735717521361731
135,334.37687164143443,25.84401941472778,8.696793559014713,5.835977352661487,0.45106323073633764,0.1517876819710425
136,245.67983978847718,39.32947496575347,34.1546883511337,4.287922110081096,0.6864288312330821,0.5961117667198362
137,350.0801428916174,28.979629392775546,64.68538329990476,6.110051139310946,0.5057899489116583,1.1289729164978926
138,100.20448559783888,49.007814610160715,67.73589573285841,1.748898198949527,0.8553477241542856,1.1822144023259566
139,240.2169947612825,44.374653448742826,4.913532771607083,4.1925774778303495,0.7744838071120191,0.08575732476918616
140,260.89870997553754,28.106641107951265,57.70821531088623,4.553541503278905,0.49055342901013654,1.0071983626247678
141,325.0676019801873,35.77538344894383,13.50858856984641,5.673499946116707,0.6243982323475544,0.23576934784109183
142,65.38134933392607,32.68173795223847,86.07884612760643,1.1411198152736113,0.5704039325405506,1.5023592812443032
143,133.39552085724324,44.04004042205644,41.05862338045431,2.3281910463716633,0.768643708076278,0.716608164325252
144,280.0571286985218,16.320399495722473,66.14596090299979,4.887918989470707,0.2848447064411794,1.154464804652788
145,321.8597521679718,30.881983484433913,38.98461137448019,5.617512404984065,0.5389922913498828,0.6804098260951114
146,99.79951149164626,44.82738921017947,53.97496145766133,1.7418300674111444,0.7823855367906121,0.9420407910732281
147,335.31963462909107,38.98762016958167,66.956202471206,5.8524316708620345,0.68046233947615,1.1686061877545084
148,138.51434982517972,35.8612708274777,68.41037561373976,2.417531465708618,0.6258972498888773,1.1939862969857953
149,76.95991404436,49.365524299383694,36.30773557697494,1.3432038921259075,0.8615909359975124,0.6336895297616958
150,145.352375459886,16.24183837138275,22.733794270699534,2.5368775273700175,0.28347355615738257,0.3967795614947299
151,70.4441784440652,37.548432613486106,14.563013753323169,1.229482852711354,0.6553437780685519,0.25417253900870657
152,312.0512980907532,28.72157250989789,8.39402506830262,5.446322586805938,0.5012860066480098,0.1465033749368226
153,139.58425976733216,32.98577773482584,84.29864287333783,2.436204916899,0.5757104278037479,1.4712888731025981
154,171.7742401918156,34.85149557924554,5.367646381501079,2.9980260614587584,0.6082733471020829,0.09368310243995348
155,325.633535455669,23.87180124305162,33.49325663211825,5.683377348611118,0.416641530072926,0.5845676054458907
156,20.237020838711604,22.658415522628406,42.94245703544585,0.3532026444302218,0.3954639541548574,0.7494872641647333
157,106.52637023676907,35.60496408604796,54.16649162414904,1.8592359008301116,0.6214238533558705,0.9453836230953315
158,73.34441785023984,22.840643137198885,47.643133751245486,1.2801015794451864,0.3986444260171675,0.8315295499272707
159,312.3812468513445,22.7147340090875,45.69178235742374,5.452081279041131,0.39644689717330844,0.7974720432417008
160,158.00121367627506,30.723497654902545,51.45062740144424,2.757641400798094,0.536226191806806,0.8979828503720163
161,6.774032362803413,43.18388282551749,68.64004451404031,0.11822916836757062,0.7537009391007122,1.1979947754854747
162,228.54317061708426,32.866665330813085,81.29510460171315,3.988830810215281,0.5736315241737596,1.4188672410530878
163,288.88987174855896,44.521645463906424,50.134322872687676,5.0420794376765015,0.7770493017507654,0.8750090023863019
164,45.9019680351609,28.09877758667085,49.78146730571872,0.8011404753587499,0.49041618467299264,0.8688505109587021
165,164.2366954145517,7.954334072843527,91.22385217558585,2.8664710875790007,0.13882931937469,1.5921565768165655
166,326.3680575434024,38.14635728419467,64.68385433190797,5.696197177470688,0.6657795322513193,1.128946230972191
167,170.47238053206823,26.416192138562085,46.50474928259541,2.9753043239972734,0.46104952865735055,0.8116609927957609
168,284.10804484978195,35.51291741461331,72.62875731978588,4.958620814032414,0.6198173358738345,1.2676109468621957
169,83.41710586445447,34.898637546445215,52.056701846877324,1.455903149819401,0.6090961296455846,0.9085608449570223
170,131.22208243335217,42.66467041906865,81.27360676163188,2.290257389785408,0.7446389730909768,1.4184920329616026
171,85.84796557597912,29.803846347077446,90.88397694885337,1.4983296554395857,0.5201752485149861,1.5862246350641216
172,166.54194538637765,14.120900615553218,57.618723840627524,2.90670528966887,0.24645620908829766,1.0056364418163029
173,176.45508141521327,11.88878763993467,28.118911493084912,3.0797221525701266,0.2074984883872661,0.4907675876312064
174,36.56389939115799,24.860261829715135,61.44373261529056,0.6381604317436569,0.43389342183639895,1.0723954388518466
175,118.56816012192743,39.906626994457,36.69214273414864,2.069404782159475,0.6965020344185235,0.6403987003226081
176,137.51462837593076,43.12409087828516,37.56919498215214,2.400083034816414,0.7526573727553292,0.6557061497622871
177,263.6668474703605,13.319243076265746,77.51070055659753,4.6018546167114724,0.2324646455542955,1.3528169302400281
178,340.0511825288489,17.14141589745972,21.065142589892226,5.935012760428632,0.2991741458643708,0.3676560955957049
179,204.4658301617046,29.94691848728092,20.169140487360664,3.568601944145275,0.5226723284294117,0.3520179088017374
180,1.250337148050323,6.394439443515685,43.986766120421805,0.021822499993473934,0.11160402210874266,0.767713896106053
181,38.881408843142054,17.552171763466667,41.664049188386606,0.6786086021268684,0.3063431881480727,0.7271748380502174
182,314.6980856837806,41.81524664068235,71.30966660390487,5.492517744905203,0.7298137314134052,1.2445884707375832
183,149.9119762448773,39.73959155402612,15.596459258089732,2.616457573644634,0.6935867160154858,0.27220956570681787
184,327.53055869240137,25.359715914283345,32.99378885298813,5.716486650078937,0.4426105400746485,0.5758502481924462
185,334.90702510748565,42.57935229811722,52.025296773803234,5.8452302761849415,0.7431498909687596,0.9080127230300501
186,321.24747030989704,44.698207184632174,69.09114747624595,5.606826070610432,0.7801308851104164,1.2058680074414625
187,266.89558215585555,26.24072603658521,18.291983362743068,4.658206667646705,0.4579870674522139,0.3192553363998908
188,101.80435365289553,27.086772076143987,27.380919781935965,1.7768211641077434,0.4727533564659727,0.4778872024192304
189,30.852263900620017,18.767139828003767,14.537092107001474,0.5384735867600079,0.3275483811808281,0.2537201209328555
190,14.495956009158665,20.090130242904195,13.7205454452402,0.253002160584076,0.35063891989316637,0.2394686931889528
191,105.69204638127172,45.49009832175446,69.69522011179174,1.8446742025237497,0.7939519927705622,1.2164110638529364
192,139.19175109416844,37.27625542608342,79.6100245359949,2.429354348209659,0.6505933899995573,1.389457045746582
193,133.600091746813,34.98133233381037,39.68386497875735,2.3317614819483894,0.6105394259593431,0.6926141037961853
194,229.68529299459976,44.82775608984758,3.075816270395794,4.008764606163632,0.7823919400487793,0.05368312110481879
195,328.0713524495611,27.091415867928568,17.111857450664168,5.725925281715606,0.47283440592239073,0.2986582536460129
196,116.35390190629676,6.886707483616336,40.775302966791706,2.030758685807385,0.12019572021083852,0.7116632902687273
197,228.410007098778,28.192043437346513,19.618904603342365,3.9865066683772974,0.4920439808469564,0.34241448096299637
198,347.0825179635343,15.347439215936179,88.04038456561302,6.057732714576038,0.2678633460677833,1.536594585391945
199,1.7936370996487048,37.63911646561536,9.821650190228125,0.03130487297479152,0.6569265098665991,0.17142013379860815
200,50.77335892431176,41.99388784502313,80.82441821731626,0.8861622855260864,0.7329316086088798,1.4106522139010544
201,87.46896723120577,32.44907545077725,19.38629878823746,1.5266214715035689,0.5663432058441262,0.3383547436301307
202,209.24319433301855,20.692392073814364,61.16347636150013,3.6519826785015144,0.3611503718016382,1.0675040444738988
203,356.4443004094043,16.613499769746632,22.520651274022324,6.221126642111877,0.2899602712613985,0.3930595144251452
204,288.56110808090693,19.83503530601162,8.229839740791812,5.0363414292150415,0.34618667333922376,0.1436378003882938
205,245.99274024878733,24.34126020337899,30.029111995215633,4.293383253344514,0.4248351346336279,0.5241068757666365
206,154.28494973245003,33.05622634228344,42.08036627440583,2.6927803591051975,0.576939987957328,0.7344409419335615
207,186.01903608680286,5.838801439201754,34.18599066341269,3.246644651100858,0.10190630948425412,0.596658095132592
208,135.80369697203105,32.53092125333611,6.062662037983463,2.3702216485425955,0.5677716845777155,0.10581341399848095
209,104.64844654940283,46.35866032028136,48.90644095731773,1.8264599493843783,0.8091112594025587,0.8535784201374018
210,58.569289487263276,35.991221676998805,14.418016091675701,1.0222269421064456,0.6281653200787842,0.2516418524052656
211,161.31988881105315,11.421891077070123,46.99503544073859,2.815563208704038,0.19934960609903504,0.8202181005323129
212,299.2868478834431,17.20633596110147,70.1885443125666,5.223540903481504,0.30030721472552363,1.2250211954362273
213,126.65659737159167,36.7839186416336,7.7323476277414835,2.2105746435070706,0.6420004920822264,0.13495492501286172
214,76.63726978024167,26.47036252685703,29.46697968920919,1.3375726874043683,0.46199498029018116,0.5142958161949958
215,283.35530221573185,38.31557058302316,22.34740305194732,4.945482976648105,0.6687328614540374,0.39003576252671013
216,184.230019808355,44.199992245959,27.159655798210064,3.215420426670167,0.7714353940479479,0.4740254173871342
217,296.43539645239537,17.508557471765496,57.042757497793566,5.1737736875490175,0.305581975156962,0.9955839327531797
218,230.20911742562495,44.630346040318976,1.7410235131191276,4.017907067187408,0.7789464847079801,0.030386592658567465
219,234.71581990813684,31.221172250723228,15.397213948317242,4.096563863915042,0.5449122521074089,0.26873207903213187
220,42.89982306135473,43.31021076867897,69.66813871652433,0.7487431609436334,0.7559057776461523,1.2159384043394859
221,283.14909416096805,27.006269787881788,67.8606885830114,4.941883967148343,0.4713483264804078,1.184392448444074
222,113.45687125925139,28.61482041862615,50.72401492521021,1.9801959624852616,0.4994228311719284,0.8853010702756634
223,269.3477134836657,30.933615341240156,34.57697356869902,4.7010044330082925,0.53989343725007,0.6034820341488516
224,357.41407421852807,41.0454689539086,84.71531408092356,6.2380523880806935,0.7163785762708178,1.47856115757323
225,170.78921766636248,32.73424726567678,80.85966647540863,2.9808341751832916,0.5713203929480107,1.411267412060359
226,152.70807580455588,34.53005808397954,53.95754393586352,2.6652587171745887,0.6026632044703276,0.9417367979703185
227,250.21438896686448,40.429676337301224,7.835166229060648,4.367064923337558,0.7056309676015479,0.13674944813817652
228,294.99861644534565,45.2688295806899,79.08870227283013,5.148697145799172,0.7900901247072429,1.3803582557904084
229,152.49510989215588,44.41541064576415,57.08897161023927,2.661541760808695,0.7751951543939252,0.9963905211762442
230,62.252927787173824,22.08462301727558,70.89000701162125,1.086518558892451,0.3854493857131834,1.237264029114657
231,135.67419564008955,45.357523670680905,36.46711866362788,2.367961423914498,0.791638128604646,0.636471289395781
232,256.84740496371,35.707626227033046,25.755885889656767,4.4828328918199665,0.6232156457332069,0.4495250105424595
233,152.56061941556703,30.036146142154642,43.614795986573235,2.662685117683632,0.5242296447907913,0.7612217925513115
234,325.64685714484926,39.563644800611,21.692726284359054,5.683609855949241,0.6905158658601974,0.37860949739598115
235,21.339073352266038,33.87772613403733,29.87068459914314,0.3724370893216261,0.5912778641278812,0.5213417960798103
236,3.590625348483256,32.9456853766759,88.46299946919233,0.0626682345366016,0.5750106841491427,1.5439706069274022
237,263.4547554243114,6.670494792884731,75.29213626322542,4.598152912190624,0.11642209687297578,1.3140956786535034
238,207.8664045438989,34.98931250022705,78.12397340577469,3.6279531635735376,0.6106787061381712,1.3635205606712564
239,226.34861477074566,47.2884130932221,60.6840692049444,3.9505285850777816,0.8253385065199217,1.0591368111343773
240,336.9685925153392,40.38447826930717,75.93558407019802,5.881211415203789,0.7048421124995115,1.3253259614499124
241,235.19016193686744,32.80949174046892,1.056305043728597,4.10484269409698,0.5726336567770676,0.018436000918486697
242,221.2096305548116,21.896700876435695,50.88400917366366,3.860836390301713,0.3821695256181309,0.88809349669543
243,32.37882895990146,39.76921542551594,54.36683386070093,0.5651171732903716,0.6941037501101709,0.9488802547539714
244,265.98663825147895,41.40119135101324,73.48537021754387,4.642342603799401,0.7225871033233805,1.2825616623431224
245,202.6475493893975,35.75580008359778,75.1373481792285,3.5368669579428107,0.6240564381436449,1.3113941169449037
246,289.16573201135947,24.5351303099363,42.40789232853428,5.0468941075377876,0.4282188063142452,0.740157349964168
247,305.3062087515651,17.547713656448707,52.49556482617243,5.328598569495937,0.306265379502203,0.9162204489108337
248,256.7423008097421,7.546639413879304,82.8338812688025,4.480998478275703,0.1317137052329689,1.4457239603466616
249,209.55981741286737,29.79940898905745,39.181960150757455,3.657508793732681,0.5200978020074474,0.6838542120159313
250,216.17188218665973,36.363977532614875,17.287954602074244,3.7729110943904915,0.6346711370653733,0.30173172874150167
251,152.67194128023777,40.486551958412356,46.202108434241055,2.6646280507515963,0.706623634454054,0.8063789135409484
252,259.5240846476423,39.11789259772218,49.18995932719965,4.529549765325827,0.6827360222717698,0.8585267491817286
253,51.89647907267786,28.872355005711768,6.810727586235072,0.9057644300105623,0.5039176576543366,0.11886962083620804
254,146.12522145685188,8.177335299783868,28.505558621999022,2.5503662346279303,0.14272142502078605,0.49751585307414065
255,53.83880420793371,14.397653236587988,22.6953044144568,0.9396643987650212,0.2512864535388785,0.3961077867746749
256,298.5065224721237,48.07494238464269,55.60983604053493,5.209921655817002,0.8390660323185891,0.9705747354015414
257,123.64955372762972,11.567605113879507,74.17388249014219,2.1580918311687665,0.201892795807731,1.2945784684403516
258,153.91519011167992,46.101540178026745,18.26075525855146,2.6863268362818333,0.8046236663470194,0.31871030316259136
259,61.32569868414184,49.70838134146758,43.60174760197081,1.0703353581242292,0.8675749202455248,0.7609940552779325
260,89.80236706268303,41.09089432872185,64.5953764597148,1.567346981328328,0.7171713986252615,1.1274020007872614
261,93.07649960629276,44.645836102657626,59.41263792278381,1.6244913743610143,0.7792168372971287,1.036946149047822
262,294.3662007009277,25.37305094917815,73.08875664389429,5.137659408817629,0.44284328033943116,1.275639449624836
263,216.2989719013791,18.681584482071585,39.68458898230136,3.7751292283577644,0.3260551587016287,0.6926267400418243
264,135.52699680329442,30.071173391377524,52.18461461755212,2.3653923195573174,0.5248409856176471,0.910793343960646
