Grain ID,Euler1 (rad),Euler2 (rad),Euler3 (rad),Size (pixels),Size (um^2),Peak SAW Frequency (Hz)
86,0.916544314411396,0.7742440909503953,0.6705654039962845,13,7317.506495520001,301719976.27618927
87,4.877500408911745,0.6766789238869909,0.46045627207853257,86,48408.11989344001,291119362.2656073
88,3.2008444169460297,0.3756135917442194,0.3409809837332224,44,24766.94506176,292790984.0454009
89,1.4034717557541871,0.6934003257346149,1.1055351074538509,82,46156.57943328001,301697089.2264831
90,0.8014902016804042,0.5753802768379389,0.19452470779277095,35,19700.979026400004,301331368.0788489
91,5.1621971643177655,0.7658319697160012,0.02852454093165353,120,67546.2138048,289045983.08668065
92,3.413141265712088,0.8858023256348306,0.8343427996922278,40,22515.404601600003,293460689.68292826
94,4.7250221877241465,0.7049599750838845,0.7892373297567447,62,34898.877132480004,295950050.3960657
95,0.728027864062005,0.22433604469202373,1.5194960824161896,132,74300.83518528001,291802841.32595205
96,2.953034906985297,0.6586436696765763,0.11114540080126836,66,37150.417592640006,293201085.6817344
97,0.008919393242153168,0.7558316877959704,0.3028815870935343,308,173368.61543232002,300489024.42374784
98,2.934944624784117,0.6628120365274028,1.4524254613930312,77,43342.153858080004,291161985.89112204
99,2.576147766567834,0.48677741891838927,1.216093887041496,73,41090.61339792,289529935.7408988
100,1.9987412664083488,0.827856121035694,0.38333173761948774,189,106385.28674256001,291161985.89112204
101,3.170020847935004,0.1590656397179034,0.8063263250609592,69,38839.07293776001,289825309.86465985
102,5.825284957414453,0.5078316629769817,0.5261458992520927,314,176745.92612256002,290078967.783001
103,3.189367170487247,0.7858379759026468,0.9886162274526834,35,19700.979026400004,292210177.596997
104,3.5426563777558,0.5750579462409682,0.2261482088849499,22,12383.47253088,302132537.7751996
107,4.1164026930499436,0.7254404621540813,1.2876963113617128,59,33210.22178736,300330191.5935005
108,5.33634824389404,0.6504082651568799,0.8746226178576828,135,75989.49053040001,290354265.38711685
109,0.705497766740839,0.5691645239806985,0.4270200223412234,47,26455.600406880003,299606231.8096216
111,0.6390580516377524,0.3228853850499599,1.1144666529358187,113,63606.01799952001,292468029.06630826
112,3.0062542922308526,0.3341105710096788,1.4473564506251289,46,25892.715291840002,289677547.50711775
113,5.855539634729671,0.5700957027466502,0.3223310171157809,84,47282.34966336001,290290688.8017463
114,2.3256834681174667,0.6758871517747017,1.2634520798711804,76,42779.268743040004,289193101.67037934
115,2.2517013303129327,0.07428781164447525,0.6363435937936399,142,79929.68633568002,288082915.2015592
116,4.3460213355208,0.6849700305965113,1.3505558739800885,84,47282.34966336001,304445248.5664978
117,1.445910576807727,0.6017731649443366,0.45721360484274987,44,24766.94506176,293807544.3061777
118,4.59904619972941,0.12823988808039638,0.7056279235264658,177,99630.66536208,289361420.6819008
119,1.7426300956644873,0.8411768217645036,0.6435986161176945,17,9569.046955680002,294874905.64003015
120,4.572730602839143,0.3811565799688004,0.3728221103042891,11,6191.73626544,291588909.6241002
121,5.486386048993484,0.45939823572339394,1.4505217051830261,66,37150.417592640006,288563645.597673
122,0.475342808925746,0.7070048919068745,0.5356245361550088,65,36587.532477600005,297856116.773214
123,1.6744158638127637,0.3164743714250838,0.6546107050701222,111,62480.24776944001,290863882.35137683
124,1.3907090940138402,0.7414010098443057,0.010043803655274809,99,55725.62638896001,299922534.29399943
126,0.7091903906670027,0.5503016130602316,0.25687929255377784,136,76552.37564544001,300080936.11534077
127,4.212620943715695,0.7358356210405761,0.32923174178849735,44,24766.94506176,302063699.19288576
131,3.1080968270777305,0.5281423919091202,0.4638589157650919,73,41090.61339792,295773981.3544082
132,2.2292670543420883,0.5007533226544579,1.3476287864663856,192,108073.94208768001,288647414.7088124
133,2.3005281134641113,0.8758335567140716,0.9182386821494338,346,194758.24980384004,292017087.17127216
134,2.2919452010051757,0.27389346665880443,0.735717521361731,214,120457.41461856001,288145528.3107097
135,5.835977352661487,0.45106323073633764,0.1517876819710425,22,12383.47253088,289066990.86217946
137,6.110051139310946,0.5057899489116583,1.1289729164978926,29,16323.668336160003,290736310.4731525
138,1.748898198949527,0.8553477241542856,1.1822144023259566,43,24204.059946720005,298751049.8965468
139,4.1925774778303495,0.7744838071120191,0.08575732476918616,19,10694.817185760001,305216232.62011564
141,5.673499946116707,0.6243982323475544,0.23576934784109183,54,30395.796212160003,289045983.08668065
142,1.1411198152736113,0.5704039325405506,1.5023592812443032,80,45030.809203200006,301399873.23982465
143,2.3281910463716633,0.768643708076278,0.716608164325252,657,369815.52058128006,290927710.28254896
144,4.887918989470707,0.2848447064411794,1.154464804652788,17,9569.046955680002,289635357.36037916
145,5.617512404984065,0.5389922913498828,0.6804098260951114,130,73175.06495520001,289256198.3471074
146,1.7418300674111444,0.7823855367906121,0.9420407910732281,31,17449.438566240002,299628802.7175476
148,2.417531465708618,0.6258972498888773,1.1939862969857953,398,224028.27578592004,289445653.68406427
149,1.3432038921259075,0.8615909359975124,0.6336895297616958,200,112577.02300800002,293136256.4322469
151,1.229482852711354,0.6553437780685519,0.25417253900870657,178,100193.55047712,299380709.6178191
152,5.446322586805938,0.5012860066480098,0.1465033749368226,99,55725.62638896001,288584583.3168428
154,2.9980260614587584,0.6082733471020829,0.09368310243995348,395,222339.62044080003,293244321.1142613
155,5.683377348611118,0.416641530072926,0.5845676054458907,64,36024.647362560005,288710273.466371
156,0.3532026444302218,0.3954639541548574,0.7494872641647333,130,73175.06495520001,293352465.50175005
157,1.8592359008301116,0.6214238533558705,0.9453836230953315,118,66420.44357472,294198737.1309066
158,1.2801015794451864,0.3986444260171675,0.8315295499272707,12,6754.621380480001,293222701.8042411
159,5.452081279041131,0.39644689717330844,0.7974720432417008,69,38839.07293776001,288438083.05698216
160,2.757641400798094,0.536226191806806,0.8979828503720163,13,7317.506495520001,291952780.3914503
162,3.988830810215281,0.5736315241737596,1.4188672410530878,65,36587.532477600005,301217261.98672575
163,5.0420794376765015,0.7770493017507654,0.8750090023863019,14,7880.391610560001,296612180.4215622
165,2.8664710875790007,0.13882931937469,1.5921565768165655,70,39401.95805280001,288249943.9971537
166,5.696197177470688,0.6657795322513193,1.128946230972191,65,36587.532477600005,290630086.0265055
167,2.9753043239972734,0.46104952865735055,0.8116609927957609,40,22515.404601600003,293028271.36762154
168,4.958620814032414,0.6198173358738345,1.2676109468621957,14,7880.391610560001,293136256.4322469
171,1.4983296554395857,0.5201752485149861,1.5862246350641216,99,55725.62638896001,294438312.6497429
172,2.90670528966887,0.24645620908829766,1.0056364418163029,12,6754.621380480001,289930946.7322297
173,3.0797221525701266,0.2074984883872661,0.4907675876312064,11,6191.73626544,289635357.36037916
175,2.069404782159475,0.6965020344185235,0.6403987003226081,122,68671.98403488,292532563.0533044
176,2.400083034816414,0.7526573727553292,0.6557061497622871,126,70923.52449504001,290672566.48927325
177,4.6018546167114724,0.2324646455542955,1.3528169302400281,149,83869.88214096,290015511.6867965
178,5.935012760428632,0.2991741458643708,0.3676560955957049,105,59102.937079200005,288815098.9232973
179,3.568601944145275,0.5226723284294117,0.3520179088017374,169,95127.58444176002,299155526.68467295
181,0.6786086021268684,0.3063431881480727,0.7271748380502174,41,23078.289716640003,291931351.0916564
182,5.492517744905203,0.7298137314134052,1.2445884707375832,60,33773.1069024,289508860.6254715
183,2.616457573644634,0.6935867160154858,0.27220956570681787,44,24766.94506176,290015511.6867965
184,5.716486650078937,0.4426105400746485,0.5758502481924462,44,24766.94506176,288982978.0769256
185,5.8452302761849415,0.7431498909687596,0.9080127230300501,58,32647.336672320005,294068223.827928
186,5.606826070610432,0.7801308851104164,1.2058680074414625,94,52911.200813760006,290354265.38711685
187,4.658206667646705,0.4579870674522139,0.3192553363998908,108,60791.592424320006,292102873.62461275
189,0.5384735867600079,0.3275483811808281,0.2537201209328555,139,78241.03099056002,294481913.7622336
190,0.253002160584076,0.35063891989316637,0.2394686931889528,61,34335.99201744,293568993.74614155
191,1.8446742025237497,0.7939519927705622,1.2164110638529364,70,39401.95805280001,295466364.1091098
192,2.429354348209659,0.6505933899995573,1.389457045746582,325,182937.66238800003,288647414.7088124
193,2.3317614819483894,0.6105394259593431,0.6926141037961853,78,43905.038973120005,289572095.1782109
194,4.008764606163632,0.7823919400487793,0.05368312110481879,29,16323.668336160003,307814621.722214
195,5.725925281715606,0.47283440592239073,0.2986582536460129,125,70360.63938000001,288878030.7432254
196,2.030758685807385,0.12019572021083852,0.7116632902687273,53,29832.911097120003,288521779.27259535
197,3.9865066683772974,0.4920439808469564,0.34241448096299637,112,63043.13288448001,298124033.22634935
198,6.057732714576038,0.2678633460677833,1.536594585391945,126,70923.52449504001,288899014.1114787
199,0.03130487297479152,0.6569265098665991,0.17142013379860815,126,70923.52449504001,297856116.773214
201,1.5266214715035689,0.5663432058441262,0.3383547436301307,127,71486.40961008001,293028271.36762154
202,3.6519826785015144,0.3611503718016382,1.0675040444738988,188,105822.40162752001,292963518.508598
203,6.221126642111877,0.2899602712613985,0.3930595144251452,126,70923.52449504001,290375463.7710978
204,5.0363414292150415,0.34618667333922376,0.1436378003882938,34,19138.093911360003,289151052.50983113
205,4.293383253344514,0.4248351346336279,0.5241068757666365,210,118205.87415840001,294089968.00301147
208,2.3702216485425955,0.5677716845777155,0.10581341399848095,48,27018.485521920004,288396253.1558789
209,1.8264599493843783,0.8091112594025587,0.8535784201374018,325,182937.66238800003,298661314.655908
210,1.0222269421064456,0.6281653200787842,0.2516418524052656,110,61917.36265440001,301651325.5421105
211,2.815563208704038,0.19934960609903504,0.8202181005323129,20,11257.702300800001,289214130.83716744
212,5.223540903481504,0.30030721472552363,1.2250211954362273,238,133966.65737952,288375342.75469303
213,2.2105746435070706,0.6420004920822264,0.13495492501286172,56,31521.566442240004,288479925.0941268
214,1.3375726874043683,0.46199498029018116,0.5142958161949958,135,75989.49053040001,293482344.10217875
215,4.945482976648105,0.6687328614540374,0.39003576252671013,32,18012.323681280002,290502719.10545075
216,3.215420426670167,0.7714353940479479,0.4740254173871342,132,74300.83518528001,302500207.4287136
217,5.1737736875490175,0.305581975156962,0.9955839327531797,20,11257.702300800001,288668364.58649486
218,4.017907067187408,0.7789464847079801,0.030386592658567465,31,17449.438566240002,307695553.7113358
219,4.096563863915042,0.5449122521074089,0.26873207903213187,151,84995.65237104,299719120.3671987
220,0.7487431609436334,0.7559057776461523,1.2159384043394859,268,150853.21083072003,303400162.2757439
221,4.941883967148343,0.4713483264804078,1.184392448444074,16,9006.161840640001,291546160.920153
223,4.7010044330082925,0.53989343725007,0.6034820341488516,126,70923.52449504001,292382028.02857655
224,6.2380523880806935,0.7163785762708178,1.47856115757323,341,191943.82422864003,294176976.8692845
225,2.9808341751832916,0.5713203929480107,1.411267412060359,191,107511.05697264001,291225944.7369647
226,2.6652587171745887,0.6026632044703276,0.9417367979703185,32,18012.323681280002,291674444.6518573
228,5.148697145799172,0.7900901247072429,1.3803582557904084,308,173368.61543232002,290927710.28254896
229,2.661541760808695,0.7751951543939252,0.9963905211762442,193,108636.82720272001,293504001.71741766
231,2.367961423914498,0.791638128604646,0.636471289395781,28,15760.783221120002,291012857.779522
232,4.4828328918199665,0.6232156457332069,0.4495250105424595,51,28707.140867040005,295598121.6850782
234,5.683609855949241,0.6905158658601974,0.37860949739598115,345,194195.36468880004,289952083.34714055
235,0.3724370893216261,0.5912778641278812,0.5213417960798103,54,30395.796212160003,297321725.89315444
236,0.0626682345366016,0.5750106841491427,1.5439706069274022,152,85558.53748608001,295268947.830195
237,4.598152912190624,0.11642209687297578,1.3140956786535034,27,15197.898106080002,288794127.7427191
238,3.6279531635735376,0.6106787061381712,1.3635205606712564,74,41653.49851296,300943759.63020027
239,3.9505285850777816,0.8253385065199217,1.0591368111343773,49,27581.370636960004,302247338.4962935
240,5.881211415203789,0.7048421124995115,1.3253259614499124,25,14072.127876000002,289277236.6915941
241,4.10484269409698,0.5726336567770676,0.018436000918486697,150,84432.767256,302431201.2221677
242,3.860836390301713,0.3821695256181309,0.88809349669543,53,29832.911097120003,293894386.11340624
243,0.5651171732903716,0.6941037501101709,0.9488802547539714,90,50659.660353600004,300489024.42374784
244,4.642342603799401,0.7225871033233805,1.2825616623431224,123,69234.86914992,301057658.5627679
245,3.5368669579428107,0.6240564381436449,1.3113941169449037,129,72612.17984016001,299651377.0264994
246,5.0468941075377876,0.4282188063142452,0.740157349964168,163,91750.27375152001,291140672.5183169
249,3.657508793732681,0.5200978020074474,0.6838542120159313,37,20826.74925648,296789249.10624033
250,3.7729110943904915,0.6346711370653733,0.30173172874150167,195,109762.59743280002,300330191.5935005
251,2.6646280507515963,0.706623634454054,0.8063789135409484,71,39964.84316784001,292963518.508598
252,4.529549765325827,0.6827360222717698,0.8585267491817286,16,9006.161840640001,295378590.9597272
253,0.9057644300105623,0.5039176576543366,0.11886962083620804,72,40527.72828288001,299696535.85055584
254,2.5503662346279303,0.14272142502078605,0.49751585307414065,231,130026.46157424002,287916079.86627537
255,0.9396643987650212,0.2512864535388785,0.3961077867746749,10,5628.851150400001,290885155.2163188
257,2.1580918311687665,0.201892795807731,1.2945784684403516,26,14635.012991040003,288270836.2160416
258,2.6863268362818333,0.8046236663470194,0.31871030316259136,310,174494.38566240002,291952780.3914503
259,1.0703353581242292,0.8675749202455248,0.7609940552779325,314,176745.92612256002,297321725.89315444
260,1.567346981328328,0.7171713986252615,1.1274020007872614,66,37150.417592640006,300852702.5168477
261,1.6244913743610143,0.7792168372971287,1.036946149047822,151,84995.65237104,301285715.26950437
262,5.137659408817629,0.44284328033943116,1.275639449624836,27,15197.898106080002,289319322.5629393
263,3.7751292283577644,0.3260551587016287,0.6926267400418243,158,88935.84817632001,292468029.06630826
266,0.3534215208020276,0.705122266655232,0.2510605606834558,87,48971.00500848001,304398647.42635286
267,0.9599343358745845,0.5782488068165509,1.3303790169463376,140,78803.91610560002,300375555.2656692
268,1.6967566468785222,0.23272774580697067,1.2695047195056663,28,15760.783221120002,289088001.69157773
269,6.250429148189103,0.5673429318660551,1.4252958018820607,193,108636.82720272001,292963518.508598
270,5.72349023500108,0.22051446534274408,1.080444166830765,109,61354.47753936001,288940989.99438626
271,2.5226314481995784,0.801390516583913,0.9946714468288709,82,46156.57943328001,292167246.54908735
272,2.028888799986372,0.42002585967154393,0.27520520532448284,200,112577.02300800002,289277236.6915941
273,0.1472346210502193,0.8061122264647241,0.6675245632968257,39,21952.519486560002,296744962.1183859
274,5.142254030758313,0.4405355330515473,1.268765611640135,36,20263.864141440004,289277236.6915941
275,4.500796923660179,0.733252355572383,1.469341434845252,182,102445.09093728001,301926116.0914542
276,1.3048810948463623,0.3148491657610083,0.8104335423011009,57,32084.451557280005,291738628.8617858
277,3.850004757322536,0.37218002873786077,0.24622019480354693,72,40527.72828288001,295400529.3577485
278,2.0672344455366574,0.5007020417108955,1.150838745086367,12,6754.621380480001,289487788.57796973
280,2.0434473659444734,0.6197065705231773,0.8786077281611829,93,52348.315698720005,291588909.6241002
281,2.5153182258666855,0.15500883388118414,1.3156219889650675,79,44467.924088160005,289109015.5755417
283,1.447183431892886,0.6970890330584264,0.980872239617993,54,30395.796212160003,299133027.02111363
284,3.6132268627492206,0.37813271597582704,1.2805469979654456,61,34335.99201744,293699064.1908674
285,3.3814813653735305,0.715929478597862,0.07767089417742354,218,122708.95507872001,301971963.19738257
286,0.612922792675175,0.3180511621005522,0.951128338040165,83,46719.46454832001,292059974.09845257
287,3.338444096379999,0.4432153101792412,1.3107178802570343,171,96253.35467184002,293330830.2435819
288,4.99877876092623,0.8090814873601987,0.6777476009367487,95,53474.08592880001,296590061.6907328
290,3.9258805240572814,0.7964229208910888,1.0533254435235428,94,52911.200813760006,302615287.77849245
291,4.197725970456651,0.6584531383481635,0.6467846242601826,278,156482.06198112003,299313119.1505664
292,1.294934289287097,0.5346880434515202,0.5265287814657043,226,127212.03599904002,295006136.1276314
293,5.8361984717320565,0.2543660739459208,1.1537427048096347,302,169991.30474208,289424590.83632123
294,0.7470711903502322,0.38393675910380315,1.4570882460230274,77,43342.153858080004,296170431.6980212
295,5.8954136996730675,0.7454245459430429,0.5741461212670985,14,7880.391610560001,294285810.37904006
296,1.0197044358572982,0.8822465563176676,0.627855348129451,68,38276.18782272001,299110530.7417257
297,0.5529826081918945,0.5526464331886903,0.8391455944924332,10,5628.851150400001,297789212.8835525
298,1.6892216945345744,0.7705970693397781,0.6055831706283722,61,34335.99201744,293071455.8450171
299,0.40845411230041784,0.22994963012448885,1.2813493516598802,180,101319.32070720001,289994365.82374966
300,2.4965055594918337,0.24618627656818473,1.4982740488630195,66,37150.417592640006,288961982.51036954
303,3.6223040928686343,0.35764607006063615,0.6252758982719481,17,9569.046955680002,293287569.29966277
304,2.9253136852082657,0.7731449321927305,0.06885653085054697,82,46156.57943328001,293028271.36762154
305,0.6448341085025908,0.24789890548312607,0.22214649776632436,225,126649.15088400002,292296077.5536655
306,3.535374742910206,0.5578152971178343,1.423795084145956,64,36024.647362560005,298885753.90942556
307,4.713588627056781,0.14830170485598917,1.5572664952274138,290,163236.6833616,288333531.0477546
310,2.6872214298855406,0.39397534413800067,0.6759257211745358,101,56851.39661904001,289466719.59772396
311,4.947105650740897,0.5560260559532719,0.5791596545260619,24,13509.242760960002,292274597.83015335
312,5.058721391793651,0.26219864836319673,1.0329586660631074,93,52348.315698720005,288836073.14979863
313,3.2948200132170347,0.7194977521627601,0.15104221831179154,99,55725.62638896001,301171643.7432021
314,2.655168356091443,0.09967586282544426,1.2666805537472725,25,14072.127876000002,289235163.06252104
315,1.9967156814919318,0.1146539396206457,1.3009421828117331,279,157044.94709616003,287999473.37239146
316,3.128995228856022,0.471360778455638,0.3481750780330452,65,36587.532477600005,294155219.82639796
317,1.578167630478103,0.6236587305940058,0.64583708388587,61,34335.99201744,292920365.8324294
318,3.049659380300214,0.29791363829963957,0.059951921884507674,45,25329.830176800002,289551013.9249219
319,0.34817098018793874,0.0824791778525272,0.6185531115555782,161,90624.50352144001,289214130.83716744
320,0.8983195241796426,0.7029774030786017,0.3168118260573452,53,29832.911097120003,303353880.5028393
321,0.3111567667646992,0.4244535134121156,1.2081600490893252,13,7317.506495520001,293634014.56424713
322,4.395627738504462,0.15450194198822365,0.6660336320286366,38,21389.634371520002,289088001.69157773
323,4.303092195001003,0.77164940448158,0.6813270385587025,95,53474.08592880001,297077437.05353504
324,5.960945362571719,0.3625013860990448,1.0188751872949628,44,24766.94506176,290439077.4991037
325,3.2341238899298728,0.2342821133674083,0.27302615192444385,168,94564.69932672002,290121287.2764408
326,1.1204306775281332,0.5107102872589838,1.0567386129823968,74,41653.49851296,296744962.1183859
327,1.539255091943493,0.48856398762716824,1.1546397305098097,10,5628.851150400001,295532228.21167535
329,0.6625809744987622,0.7877462572981414,0.2319909546756456,107,60228.707309280006,300875461.6289225
330,6.028642512177019,0.6835654051137178,0.9228648034427022,152,85558.53748608001,294569154.7380185
331,4.5001683990332175,0.9225754973722635,0.8195036313605167,89,50096.77523856,293937826.2709871
332,5.886554011745892,0.7156127724270893,1.3366532412501422,206,115954.33369824002,289235163.06252104
333,5.509817770574387,0.7667692657780344,0.22248752704427638,85,47845.23477840001,289003976.69471925
334,2.936494665121452,0.8171957433766517,1.5764381136407968,36,20263.864141440004,292468029.06630826
335,4.731057570457804,0.21063331453660608,1.4932621124030012,33,18575.208796320003,288899014.1114787
336,0.47805504743669464,0.22053531463551693,0.23838381585737273,167,94001.81421168002,291631670.8661627
337,2.072399583561523,0.4799178268454587,0.9991122150122527,171,96253.35467184002,289593179.50143635
338,4.971930767992044,0.5359818481352864,0.2038290396951015,173,97379.12490192002,289994365.82374966
340,1.698599277977235,0.7137417107556668,1.2539690430722004,44,24766.94506176,297010882.47873396
341,6.153690772634754,0.7757780051986238,0.03321254492458462,43,24204.059946720005,294198737.1309066
342,2.6411975609367624,0.8185680890413046,0.714752940979927,14,7880.391610560001,294046482.8680117
344,1.76304685334993,0.5372103117766994,1.4801631524404708,78,43905.038973120005,291695836.2502917
345,0.172064735428605,0.5821733668934238,1.572063645592034,127,71486.40961008001,297388419.8648667
346,5.200931863455687,0.7154997903203322,0.8921710010793575,35,19700.979026400004,292575601.5354367
347,0.5991752950987785,0.5322147388413638,0.27253851102429955,40,22515.404601600003,299493428.2584885
348,2.723708393836433,0.6965120383881613,0.34158327038428776,33,18575.208796320003,291674444.6518573
349,4.2997411218831925,0.8851732935164441,0.6700524642903543,431,242603.48458224002,295708009.46265626
350,2.6016091609661665,0.7681231568378479,0.6857410799692548,23,12946.357645920001,292575601.5354367
351,3.0920531881349085,0.717594772831882,1.622028923206555,19,10694.817185760001,295751987.4533556
352,1.3727129082894807,0.7133669730981403,0.7618354939717741,259,145787.24479536002,294264037.23533046
353,6.120435037053901,0.8215190471030622,1.1935176834505385,181,101882.20582224001,290375463.7710978
354,4.888286179477988,0.5517059905185382,0.6574316132309702,58,32647.336672320005,293222701.8042411
355,1.865460487546162,0.7527792582780629,1.0226147776393257,127,71486.40961008001,296126329.1841804
356,1.0681509762615797,0.45574646970419597,0.1242298235340367,142,79929.68633568002,296988704.2467688
357,3.1189722282048185,0.6494238236988855,1.0845725145512193,19,10694.817185760001,291952780.3914503
358,0.6762148044975665,0.18505354538264934,1.7348445202359561,739,415972.10001456004,291034152.4420259
359,1.239134849182288,0.7196052121570174,0.46463020808515615,19,10694.817185760001,297610949.3619221
360,3.3137380667282024,0.7410302277122514,1.3259572633943615,93,52348.315698720005,296678556.4130037
361,1.5223012689382396,1.5406507382209174,4.101852107665636,26,14635.012991040003,294481913.7622336
362,4.821527451489581,0.48177816609021384,0.853740463149215,50,28144.255752000005,294133466.00153285
363,1.322568917940116,0.707674085687756,0.2818881757989906,87,48971.00500848001,297811510.8403389
364,3.764817214147006,0.4837819756362672,0.07935330216867637,151,84995.65237104,300239505.3425475
365,2.0079061442956196,0.7986171448809519,0.2292353192451928,23,12946.357645920001,289151052.50983113
367,1.7379078643603993,0.5221709531282728,6.273154855160736,41,23078.289716640003,291482061.36113787
368,2.117333879391518,0.7737874906448793,0.3591941505262448,231,130026.46157424002,290715059.3723212
369,2.0727022849386043,0.6819654268350741,0.8832446919540975,125,70360.63938000001,291974212.83752215
370,1.8099093553460692,0.28045544896033253,0.35114654143856827,12,6754.621380480001,289466719.59772396
371,1.3502176502935617,0.49645270502545913,6.2396016681157676,158,88935.84817632001,296236610.10522324
372,4.236341180867839,0.5528746212785374,1.2701207678477546,55,30958.681327200004,300148873.8414253
373,6.180391163990826,0.8617857053398734,0.775684484482667,114,64168.90311456001,298302912.11825746
374,0.729309232276152,0.48490771640404284,0.3330160870886569,33,18575.208796320003,298057008.9383039
375,0.6902295177738935,0.49633225078608345,0.3688913539855742,38,21389.634371520002,298101688.44796336
377,4.5216528596421925,0.6178511802949259,1.3592889780837998,107,60228.707309280006,300352871.71671396
378,5.844051073261165,0.6954213331402365,1.5537275782324318,156,87810.07794624001,289193101.67037934
379,0.685063063408132,0.4807162448438679,0.02387146531074165,112,63043.13288448001,300171526.5866209
382,4.134754226457024,0.8021199707733568,1.5017981710476092,85,47845.23477840001,304421946.21299094
384,2.8702492166554854,0.32643342083071986,0.741783717261978,43,24204.059946720005,290354265.38711685
385,1.9193334022709294,0.8038712343565187,1.1444510793860687,17,9569.046955680002,294809334.1689072
386,3.7786251584365362,0.5966496664589283,1.3684284138234646,149,83869.88214096,301765760.7945923
387,6.268700177417317,0.7416343316472914,0.7387264464009258,11,6191.73626544,297343953.8929969
388,5.394150487149733,0.9114888053704553,0.6511618424679287,46,25892.715291840002,293028271.36762154
389,1.1459146627021028,0.4305489676252306,0.8201003391786557,103,57977.16684912001,294329366.33410245
390,1.6493637681821192,0.27431711687177435,0.42131984782342013,43,24204.059946720005,289740855.7785916
391,3.063832417028674,0.738608372383486,0.8716264724810205,644,362498.01408576005,294656447.4198197
392,1.9944228701299043,0.30769589582025697,0.10078333423082664,133,74863.72030032001,288899014.1114787
393,2.6775850851258056,0.4928987002866493,1.138760952425539,164,92313.15886656001,290227140.0520087
394,1.5147374771476747,0.8300350330515582,0.8307572646189003,37,20826.74925648,296324894.00035214
395,1.2859195472843583,0.34896358167032365,0.38744060817113046,139,78241.03099056002,291781434.0307187
